ORDER_ID,DATE,USER_ID,VERTICAL
2735,2024-10-27,40,CPGs
2736,2024-10-25,38,CPGs
2737,2024-10-23,15,CPGs
2738,2024-10-15,140,CPGs
2739,2024-09-16,61,CPGs
2740,2024-10-21,138,CPGs
2741,2024-10-13,97,Restaurant
2742,2024-09-03,94,CPGs
2743,2024-10-24,28,Turbo
2744,2024-09-23,166,Travel
2745,2024-10-02,84,Restaurant
2746,2024-10-07,66,Turbo
2747,2024-09-27,156,CPGs
2748,2024-09-27,206,Turbo
2749,2024-10-18,137,Restaurant
2750,2024-10-11,234,CPGs
2751,2024-10-25,101,Restaurant
2752,2024-10-25,176,Restaurant
2753,2024-09-14,9,Travel
2754,2024-10-20,229,Turbo
2755,2024-10-22,188,Restaurant
2756,2024-10-26,76,CPGs
2757,2024-10-18,224,Restaurant
2758,2024-10-18,151,CPGs
2759,2024-09-15,59,Turbo
2760,2024-10-19,111,Travel
2761,2024-10-08,97,Travel
2762,2024-10-17,240,CPGs
2763,2024-09-18,221,Restaurant
2764,2024-09-30,35,Travel
2765,2024-09-19,122,Travel
2766,2024-09-26,217,CPGs
2767,2024-10-18,207,Travel
2768,2024-10-25,140,CPGs
2769,2024-09-20,64,Travel
2770,2024-09-18,39,Restaurant
2771,2024-10-12,97,CPGs
2772,2024-10-22,220,Restaurant
2773,2024-10-18,160,CPGs
2774,2024-10-18,135,Restaurant
2775,2024-09-18,87,Restaurant
2776,2024-10-25,234,Turbo
2777,2024-10-16,60,CPGs
2778,2024-10-19,100,Turbo
2779,2024-10-23,228,Restaurant
2780,2024-10-08,117,Restaurant
2781,2024-10-23,16,CPGs
2782,2024-09-05,85,CPGs
2783,2024-09-29,215,Turbo
2784,2024-10-09,102,Travel
2785,2024-10-25,78,CPGs
2786,2024-09-14,64,CPGs
2787,2024-10-12,168,Travel
2788,2024-10-24,176,CPGs
2789,2024-10-07,204,Restaurant
2790,2024-09-02,4,Travel
2791,2024-09-16,236,Turbo
2792,2024-10-19,248,Restaurant
2793,2024-09-24,150,Turbo
2794,2024-09-29,59,Travel
2795,2024-10-11,7,Restaurant
2796,2024-09-17,23,Travel
2797,2024-10-22,181,Restaurant
2798,2024-10-21,131,Restaurant
2799,2024-10-27,195,Restaurant
2800,2024-09-26,222,CPGs
2801,2024-10-07,77,Turbo
2802,2024-10-14,11,Turbo
2803,2024-09-24,157,CPGs
2804,2024-10-17,200,CPGs
2805,2024-09-24,173,Restaurant
2806,2024-10-18,118,Travel
2807,2024-09-28,80,CPGs
2808,2024-10-26,105,Travel
2809,2024-10-06,30,Restaurant
2810,2024-10-13,171,Turbo
2811,2024-09-21,104,CPGs
2812,2024-10-16,49,CPGs
2813,2024-09-08,157,Travel
2814,2024-10-21,116,Restaurant
2815,2024-10-09,250,Restaurant
2816,2024-10-27,233,Turbo
2817,2024-10-07,117,Turbo
2818,2024-10-15,11,Restaurant
2819,2024-10-18,177,Turbo
2820,2024-09-10,8,Turbo
2821,2024-10-24,164,Travel
2822,2024-09-08,157,Travel
2823,2024-10-15,163,Restaurant
2824,2024-10-16,161,CPGs
2825,2024-10-14,240,Restaurant
2826,2024-09-07,134,Restaurant
2827,2024-10-19,89,Turbo
2828,2024-10-24,231,Restaurant
2829,2024-10-15,173,Turbo
2830,2024-10-02,248,CPGs
2831,2024-10-22,61,Travel
2832,2024-10-08,54,Travel
2833,2024-10-13,15,Restaurant
2834,2024-09-25,194,Turbo
2835,2024-10-11,211,Restaurant
2836,2024-10-08,15,Travel
2837,2024-10-07,231,Turbo
2838,2024-09-27,247,CPGs
2839,2024-10-27,202,Restaurant
2840,2024-09-18,175,CPGs
2841,2024-09-20,137,Restaurant
2842,2024-10-19,190,Turbo
2843,2024-10-24,169,Turbo
2844,2024-10-14,98,CPGs
2845,2024-09-15,146,CPGs
2846,2024-10-20,77,Travel
2847,2024-10-14,132,CPGs
2848,2024-10-19,34,Travel
2849,2024-10-21,78,CPGs
2850,2024-10-12,216,CPGs
2851,2024-10-05,172,Restaurant
2852,2024-09-26,247,Turbo
2853,2024-10-14,152,Turbo
2854,2024-09-16,151,Turbo
2855,2024-10-09,243,Travel
2856,2024-10-14,32,CPGs
2857,2024-10-13,163,Turbo
2858,2024-10-17,4,CPGs
2859,2024-10-03,139,CPGs
2860,2024-10-03,66,Restaurant
2861,2024-10-23,192,CPGs
2862,2024-10-18,7,CPGs
2863,2024-10-04,168,Turbo
2864,2024-10-20,42,CPGs
2865,2024-10-24,34,Travel
2866,2024-09-30,4,Turbo
2867,2024-09-12,194,Travel
2868,2024-10-22,13,Travel
2869,2024-10-10,64,CPGs
2870,2024-10-14,184,Turbo
2871,2024-10-02,143,Restaurant
2872,2024-10-26,37,CPGs
2873,2024-09-12,134,CPGs
2874,2024-10-23,199,Travel
2875,2024-10-18,96,Travel
2876,2024-10-22,223,Travel
2877,2024-10-14,46,Restaurant
2878,2024-10-14,76,Travel
2879,2024-09-26,2,CPGs
2880,2024-10-09,5,Turbo
2881,2024-10-26,219,Restaurant
2882,2024-10-04,50,Travel
2883,2024-10-04,195,CPGs
2884,2024-09-15,40,Travel
2885,2024-09-24,82,CPGs
2886,2024-10-10,159,Restaurant
2887,2024-10-25,69,Travel
2888,2024-10-21,13,CPGs
2889,2024-10-14,7,Travel
2890,2024-10-19,50,Turbo
2891,2024-09-14,206,Travel
2892,2024-10-13,148,CPGs
2893,2024-10-14,10,Travel
2894,2024-10-26,140,Restaurant
2895,2024-10-10,7,CPGs
2896,2024-10-24,208,CPGs
2897,2024-10-20,242,Travel
2898,2024-10-03,181,Restaurant
2899,2024-10-06,137,Restaurant
2900,2024-09-19,93,CPGs
2901,2024-09-10,248,CPGs
2902,2024-10-20,209,Turbo
2903,2024-10-15,103,Travel
2904,2024-10-17,76,Travel
2905,2024-10-25,183,CPGs
2906,2024-10-17,247,Turbo
2907,2024-10-25,202,Travel
2908,2024-09-10,98,Turbo
2909,2024-10-08,201,Turbo
2910,2024-10-09,135,Turbo
2911,2024-10-20,52,Travel
2912,2024-10-25,138,Turbo
2913,2024-09-16,26,Turbo
2914,2024-10-25,239,Restaurant
2915,2024-10-12,163,Travel
2916,2024-10-11,225,Restaurant
2917,2024-09-17,203,Travel
2918,2024-10-25,81,Restaurant
2919,2024-10-18,18,CPGs
2920,2024-10-05,61,Turbo
2921,2024-10-21,37,Restaurant
2922,2024-10-20,232,Travel
2923,2024-10-20,3,Restaurant
2924,2024-10-20,71,Turbo
2925,2024-09-19,40,Turbo
2926,2024-10-13,104,Travel
2927,2024-10-27,81,Restaurant
2928,2024-10-23,32,CPGs
2929,2024-10-09,117,CPGs
2930,2024-10-08,241,CPGs
2931,2024-10-09,242,Restaurant
2932,2024-09-26,59,Turbo
2933,2024-10-12,45,CPGs
2934,2024-10-18,76,CPGs
2935,2024-09-28,248,Restaurant
2936,2024-10-10,54,Turbo
2937,2024-10-15,220,Restaurant
2938,2024-10-05,191,Turbo
2939,2024-09-30,39,Travel
2940,2024-09-07,177,Turbo
2941,2024-09-23,145,CPGs
2942,2024-10-13,7,CPGs
2943,2024-10-14,197,CPGs
2944,2024-09-20,177,Travel
2945,2024-10-23,105,Travel
2946,2024-10-21,28,Travel
2947,2024-10-26,181,CPGs
2948,2024-10-24,174,Restaurant
2949,2024-10-10,250,Restaurant
2950,2024-10-09,225,Travel
2951,2024-10-23,160,CPGs
2952,2024-09-15,129,CPGs
2953,2024-10-10,237,Restaurant
2954,2024-10-23,214,Turbo
2955,2024-10-10,152,Restaurant
2956,2024-10-26,108,Travel
2957,2024-09-03,44,Travel
2958,2024-10-22,176,CPGs
2959,2024-09-22,245,Travel
2960,2024-10-19,188,CPGs
2961,2024-10-20,79,Travel
2962,2024-09-26,235,Travel
2963,2024-10-27,156,Turbo
2964,2024-10-09,18,Turbo
2965,2024-10-24,199,Travel
2966,2024-09-22,191,CPGs
2967,2024-10-09,65,Restaurant
2968,2024-10-10,204,Restaurant
2969,2024-10-10,234,Turbo
2970,2024-10-17,209,Turbo
2971,2024-10-21,15,Restaurant
2972,2024-09-17,162,CPGs
2973,2024-10-06,1,Restaurant
2974,2024-10-26,81,Restaurant
2975,2024-09-22,142,Turbo
2976,2024-09-28,197,Restaurant
2977,2024-10-08,89,Turbo
2978,2024-10-20,111,Restaurant
2979,2024-10-09,1,Travel
2980,2024-10-23,199,Turbo
2981,2024-09-23,2,Restaurant
2982,2024-10-12,164,CPGs
2983,2024-10-22,244,Turbo
2984,2024-09-02,129,Restaurant
2985,2024-10-15,242,Turbo
2986,2024-10-16,81,Restaurant
2987,2024-10-16,97,CPGs
2988,2024-10-13,119,Restaurant
2989,2024-10-26,177,Restaurant
2990,2024-10-17,42,Travel
2991,2024-10-26,226,CPGs
2992,2024-10-15,48,CPGs
2993,2024-10-27,172,Restaurant
2994,2024-10-21,176,Restaurant
2995,2024-10-07,77,Turbo
2996,2024-09-30,134,Restaurant
2997,2024-10-01,178,Restaurant
2998,2024-09-05,129,Travel
2999,2024-10-22,72,CPGs
3000,2024-10-06,207,Turbo
3001,2024-10-20,240,Restaurant
3002,2024-09-23,56,Restaurant
3003,2024-10-13,54,Turbo
3004,2024-10-08,112,CPGs
3005,2024-10-21,182,Restaurant
3006,2024-09-09,128,CPGs
3007,2024-10-07,6,Restaurant
3008,2024-10-11,49,Turbo
3009,2024-09-20,205,CPGs
3010,2024-10-25,215,CPGs
3011,2024-10-21,1,CPGs
3012,2024-10-19,197,CPGs
3013,2024-09-25,29,Restaurant
3014,2024-10-20,244,Restaurant
3015,2024-10-12,171,Restaurant
3016,2024-10-07,117,Travel
3017,2024-10-12,65,Restaurant
3018,2024-10-14,46,Turbo
3019,2024-10-10,113,Restaurant
3020,2024-09-09,244,Turbo
3021,2024-10-23,70,Travel
3022,2024-10-24,193,Turbo
3023,2024-10-01,121,Turbo
3024,2024-09-07,29,Turbo
3025,2024-09-22,2,Turbo
3026,2024-09-25,217,Turbo
3027,2024-10-18,34,Restaurant
3028,2024-10-04,209,Turbo
3029,2024-09-29,169,Restaurant
3030,2024-10-23,188,Turbo
3031,2024-10-22,95,Turbo
3032,2024-10-16,3,Restaurant
3033,2024-09-17,24,Travel
3034,2024-10-12,205,Travel
3035,2024-10-01,227,Travel
3036,2024-10-11,159,Turbo
3037,2024-09-29,2,Travel
3038,2024-10-26,105,Travel
3039,2024-10-22,6,Turbo
3040,2024-10-02,69,CPGs
3041,2024-10-24,38,CPGs
3042,2024-10-25,115,CPGs
3043,2024-10-25,76,Restaurant
3044,2024-10-22,116,Travel
3045,2024-10-04,107,Turbo
3046,2024-10-26,83,Travel
3047,2024-10-25,186,CPGs
3048,2024-09-19,86,CPGs
3049,2024-10-23,149,Travel
3050,2024-10-03,103,Restaurant
3051,2024-09-17,134,Restaurant
3052,2024-10-04,20,Restaurant
3053,2024-09-21,88,Restaurant
3054,2024-10-22,27,Travel
3055,2024-10-20,4,Turbo
3056,2024-10-08,81,CPGs
3057,2024-10-24,239,Turbo
3058,2024-10-19,152,Restaurant
3059,2024-09-27,212,Travel
3060,2024-10-15,225,Travel
3061,2024-10-16,183,Restaurant
3062,2024-10-25,188,Turbo
3063,2024-10-03,194,Travel
3064,2024-10-27,208,Travel
3065,2024-10-20,61,Turbo
3066,2024-10-26,49,Travel
3067,2024-10-14,114,Travel
3068,2024-10-26,190,Restaurant
3069,2024-10-07,138,CPGs
3070,2024-10-08,36,Restaurant
3071,2024-10-12,29,Travel
3072,2024-10-22,78,Restaurant
3073,2024-10-16,45,CPGs
3074,2024-09-21,137,Restaurant
3075,2024-10-15,75,Restaurant
3076,2024-09-25,156,Turbo
3077,2024-09-08,215,Travel
3078,2024-09-18,245,Turbo
3079,2024-10-23,182,Travel
3080,2024-10-12,246,Travel
3081,2024-10-05,106,CPGs
3082,2024-10-25,217,Turbo
3083,2024-09-08,4,Turbo
3084,2024-10-08,213,CPGs
3085,2024-10-25,177,Travel
3086,2024-10-25,105,Turbo
3087,2024-10-20,41,Turbo
3088,2024-10-27,182,Turbo
3089,2024-10-11,152,Travel
3090,2024-10-04,160,Restaurant
3091,2024-09-22,4,CPGs
3092,2024-10-17,26,Turbo
3093,2024-09-09,129,Travel
3094,2024-10-26,14,Turbo
3095,2024-09-20,134,Restaurant
3096,2024-10-25,17,Turbo
3097,2024-10-16,18,CPGs
3098,2024-10-22,233,Turbo
3099,2024-10-20,108,Restaurant
3100,2024-10-27,202,Travel
3101,2024-10-15,188,Travel
3102,2024-10-18,140,Travel
3103,2024-10-25,165,CPGs
3104,2024-10-23,109,Restaurant
3105,2024-10-17,2,CPGs
3106,2024-09-17,79,CPGs
3107,2024-09-03,19,Travel
3108,2024-10-20,162,Travel
3109,2024-10-14,209,Turbo
3110,2024-10-21,202,Turbo
3111,2024-10-17,232,CPGs
3112,2024-09-25,158,Turbo
3113,2024-10-21,239,Turbo
3114,2024-10-20,227,Turbo
3115,2024-09-10,210,CPGs
3116,2024-10-25,17,CPGs
3117,2024-10-26,180,Travel
3118,2024-09-02,146,Travel
3119,2024-10-27,233,Travel
3120,2024-09-26,10,Turbo
3121,2024-10-05,36,Travel
3122,2024-10-24,89,Travel
3123,2024-10-22,226,CPGs
3124,2024-10-26,232,Restaurant
3125,2024-10-02,43,Turbo
3126,2024-10-12,51,Travel
3127,2024-10-27,230,Turbo
3128,2024-10-03,69,Restaurant
3129,2024-10-20,24,Turbo
3130,2024-09-12,2,Restaurant
3131,2024-10-19,76,Turbo
3132,2024-10-15,58,CPGs
3133,2024-10-26,140,CPGs
3134,2024-10-03,96,CPGs
3135,2024-10-02,69,CPGs
3136,2024-10-21,50,Travel
3137,2024-09-29,158,Turbo
3138,2024-09-08,85,Restaurant
3139,2024-10-17,7,Turbo
3140,2024-09-20,174,CPGs
3141,2024-09-11,93,Restaurant
3142,2024-09-30,35,Restaurant
3143,2024-10-10,117,CPGs
3144,2024-10-13,22,Restaurant
3145,2024-09-24,8,Restaurant
3146,2024-10-07,241,Restaurant
3147,2024-10-25,228,Travel
3148,2024-09-24,111,Travel
3149,2024-10-22,195,Travel
3150,2024-10-21,78,Turbo
3151,2024-10-21,34,CPGs
3152,2024-10-05,187,Travel
3153,2024-10-13,113,Turbo
3154,2024-09-22,39,Travel
3155,2024-10-08,155,Turbo
3156,2024-09-24,161,Turbo
3157,2024-10-19,90,Travel
3158,2024-10-24,37,CPGs
3159,2024-10-01,153,Restaurant
3160,2024-10-23,196,Turbo
3161,2024-10-05,5,Restaurant
3162,2024-10-07,120,CPGs
3163,2024-09-30,209,Turbo
3164,2024-10-23,71,CPGs
3165,2024-10-04,74,CPGs
3166,2024-10-26,214,Travel
3167,2024-09-25,212,Travel
3168,2024-10-21,78,Turbo
3169,2024-10-14,58,Travel
3170,2024-10-16,184,CPGs
3171,2024-10-07,102,CPGs
3172,2024-09-26,82,Travel
3173,2024-10-18,38,CPGs
3174,2024-10-04,231,Turbo
3175,2024-10-15,161,Restaurant
3176,2024-10-17,50,Travel
3177,2024-10-14,173,CPGs
3178,2024-10-01,146,CPGs
3179,2024-09-23,137,Restaurant
3180,2024-10-22,242,Travel
3181,2024-09-09,147,Restaurant
3182,2024-10-26,149,Travel
3183,2024-10-15,48,CPGs
3184,2024-10-24,115,CPGs
3185,2024-10-12,216,Travel
3186,2024-09-12,44,Travel
3187,2024-10-10,46,CPGs
3188,2024-10-22,83,CPGs
3189,2024-10-25,83,Turbo
3190,2024-10-13,18,Turbo
3191,2024-10-14,205,Restaurant
3192,2024-10-16,140,CPGs
3193,2024-10-22,220,Travel
3194,2024-10-22,180,Travel
3195,2024-10-04,237,CPGs
3196,2024-09-30,103,Travel
3197,2024-09-27,21,Restaurant
3198,2024-10-21,28,CPGs
3199,2024-09-15,213,Turbo
3200,2024-09-16,116,Turbo
3201,2024-10-21,233,CPGs
3202,2024-10-05,31,Travel
3203,2024-10-16,72,Turbo
3204,2024-10-17,22,Turbo
3205,2024-10-15,46,Restaurant
3206,2024-10-19,3,Restaurant
3207,2024-10-15,146,Turbo
3208,2024-10-20,131,Restaurant
3209,2024-10-17,97,Travel
3210,2024-10-13,147,Restaurant
3211,2024-10-04,29,Travel
3212,2024-09-20,44,Travel
3213,2024-10-24,48,CPGs
3214,2024-10-22,48,Turbo
3215,2024-10-22,28,Travel
3216,2024-10-14,76,Restaurant
3217,2024-09-25,88,Travel
3218,2024-10-20,184,Restaurant
3219,2024-10-13,154,Travel
3220,2024-09-27,158,Turbo
3221,2024-10-27,70,Travel
3222,2024-10-24,74,Travel
3223,2024-10-22,70,Turbo
3224,2024-10-24,208,CPGs
3225,2024-10-23,147,CPGs
3226,2024-10-13,117,Restaurant
3227,2024-10-01,219,Restaurant
3228,2024-09-02,175,Restaurant
3229,2024-10-26,148,Travel
3230,2024-10-15,107,Travel
3231,2024-10-19,200,Travel
3232,2024-10-17,18,Restaurant
3233,2024-09-06,129,Travel
3234,2024-10-05,89,Restaurant
3235,2024-09-21,244,Travel
3236,2024-10-22,226,Travel
3237,2024-09-03,39,CPGs
3238,2024-09-12,9,Travel
3239,2024-10-03,50,Restaurant
3240,2024-10-21,182,CPGs
3241,2024-10-20,132,CPGs
3242,2024-10-22,149,CPGs
3243,2024-09-11,213,CPGs
3244,2024-10-18,3,Restaurant
3245,2024-09-25,80,Travel
3246,2024-09-04,86,Travel
3247,2024-10-11,87,CPGs
3248,2024-10-05,16,CPGs
3249,2024-09-12,86,Restaurant
3250,2024-10-10,112,CPGs
3251,2024-10-13,56,Restaurant
3252,2024-10-22,31,Restaurant
3253,2024-09-30,80,CPGs
3254,2024-10-11,120,Restaurant
3255,2024-10-13,46,Turbo
3256,2024-10-20,179,Turbo
3257,2024-09-15,183,Turbo
3258,2024-10-19,232,Turbo
3259,2024-09-24,247,Turbo
3260,2024-09-13,67,CPGs
3261,2024-10-13,216,Restaurant
3262,2024-09-18,192,Travel
3263,2024-10-12,72,Travel
3264,2024-10-03,191,Travel
3265,2024-09-13,162,Turbo
3266,2024-10-07,113,Travel
3267,2024-10-25,131,CPGs
3268,2024-10-07,65,CPGs
3269,2024-09-02,166,Travel
3270,2024-10-10,135,Turbo
3271,2024-09-25,215,Travel
3272,2024-10-24,84,CPGs
3273,2024-09-05,170,Travel
3274,2024-10-26,176,Restaurant
3275,2024-09-09,166,Turbo
3276,2024-09-23,161,Turbo
3277,2024-10-21,109,CPGs
3278,2024-10-18,245,Travel
3279,2024-09-26,170,CPGs
3280,2024-10-18,158,CPGs
3281,2024-10-26,13,Travel
3282,2024-09-15,23,CPGs
3283,2024-09-11,8,CPGs
3284,2024-10-02,6,Turbo
3285,2024-10-03,66,Travel
3286,2024-10-09,246,Travel
3287,2024-10-14,82,Turbo
3288,2024-10-25,163,Restaurant
3289,2024-10-16,90,Travel
3290,2024-10-25,185,Restaurant
3291,2024-10-23,55,Turbo
3292,2024-10-18,245,Turbo
3293,2024-10-23,71,Turbo
3294,2024-10-10,52,Turbo
3295,2024-09-10,139,Restaurant
3296,2024-09-23,2,Travel
3297,2024-10-21,165,Travel
3298,2024-09-16,212,Turbo
3299,2024-10-20,46,CPGs
3300,2024-10-20,112,Travel
3301,2024-10-16,41,CPGs
3302,2024-10-25,15,Turbo
3303,2024-09-15,142,Turbo
3304,2024-09-21,144,Turbo
3305,2024-10-20,98,CPGs
3306,2024-10-13,215,Travel
3307,2024-10-08,95,CPGs
3308,2024-10-27,80,CPGs
3309,2024-10-13,242,Turbo
3310,2024-09-16,116,Restaurant
3311,2024-09-09,248,Turbo
3312,2024-10-26,160,Turbo
3313,2024-10-11,102,Restaurant
3314,2024-10-04,8,Turbo
3315,2024-09-28,53,Travel
3316,2024-09-14,151,Restaurant
3317,2024-09-15,61,CPGs
3318,2024-10-24,13,Restaurant
3319,2024-10-23,105,Travel
3320,2024-10-27,17,Turbo
3321,2024-09-19,26,CPGs
3322,2024-10-10,230,Restaurant
3323,2024-10-13,203,CPGs
3324,2024-09-27,10,CPGs
3325,2024-10-26,78,Travel
3326,2024-10-21,214,Turbo
3327,2024-10-13,35,Restaurant
3328,2024-10-14,201,Travel
3329,2024-09-09,173,Turbo
3330,2024-09-28,158,Turbo
3331,2024-10-25,199,Travel
3332,2024-10-14,183,CPGs
3333,2024-10-09,201,CPGs
3334,2024-09-25,205,CPGs
3335,2024-10-18,77,Travel
3336,2024-10-21,70,CPGs
3337,2024-10-26,37,Travel
3338,2024-10-22,178,Turbo
3339,2024-10-16,236,Restaurant
3340,2024-10-27,157,Restaurant
3341,2024-10-07,132,Travel
3342,2024-10-10,103,CPGs
3343,2024-10-16,71,Travel
3344,2024-10-16,45,Travel
3345,2024-09-17,87,Restaurant
3346,2024-09-30,230,CPGs
3347,2024-09-24,132,Travel
3348,2024-10-10,6,Turbo
3349,2024-10-05,39,Restaurant
3350,2024-10-23,127,CPGs
3351,2024-10-15,153,Restaurant
3352,2024-10-12,131,CPGs
3353,2024-09-21,179,Turbo
3354,2024-10-21,108,Turbo
3355,2024-10-15,177,Travel
3356,2024-10-27,70,Travel
3357,2024-10-17,175,Restaurant
3358,2024-10-22,55,Turbo
3359,2024-10-07,54,Restaurant
3360,2024-10-06,154,Turbo
3361,2024-09-25,51,Travel
3362,2024-10-05,43,Turbo
3363,2024-10-07,58,Restaurant
3364,2024-09-13,40,Restaurant
3365,2024-10-03,194,Travel
3366,2024-10-07,99,Turbo
3367,2024-09-04,21,Restaurant
3368,2024-10-11,117,Travel
3369,2024-10-02,121,Travel
3370,2024-10-08,84,Travel
3371,2024-10-21,13,Turbo
3372,2024-10-27,70,Restaurant
3373,2024-09-11,59,Restaurant
3374,2024-10-03,207,Travel
3375,2024-10-26,105,Travel
3376,2024-09-25,248,Restaurant
3377,2024-10-12,62,Travel
3378,2024-10-24,112,Restaurant
3379,2024-09-30,186,Restaurant
3380,2024-09-19,145,Travel
3381,2024-10-14,195,Restaurant
3382,2024-10-23,76,CPGs
3383,2024-10-01,31,Travel
3384,2024-10-26,169,CPGs
3385,2024-10-26,182,Restaurant
3386,2024-10-22,136,CPGs
3387,2024-10-24,181,Restaurant
3388,2024-10-13,35,Travel
3389,2024-10-26,1,Travel
3390,2024-10-21,192,Turbo
3391,2024-10-15,67,Travel
3392,2024-10-17,163,Turbo
3393,2024-10-22,130,CPGs
3394,2024-09-20,84,Restaurant
3395,2024-10-06,106,Turbo
3396,2024-10-02,39,CPGs
3397,2024-10-01,121,CPGs
3398,2024-10-24,176,Restaurant
3399,2024-10-20,197,CPGs
3400,2024-10-01,103,Turbo
3401,2024-10-22,33,Travel
3402,2024-09-27,88,CPGs
3403,2024-09-20,53,Restaurant
3404,2024-09-24,85,CPGs
3405,2024-09-25,235,Turbo
3406,2024-10-27,185,Restaurant
3407,2024-10-12,74,Travel
3408,2024-09-17,174,CPGs
3409,2024-10-12,54,Travel
3410,2024-10-17,167,Restaurant
3411,2024-10-24,202,Travel
3412,2024-09-27,150,Travel
3413,2024-10-13,87,Travel
3414,2024-09-28,157,Travel
3415,2024-09-16,2,CPGs
3416,2024-10-06,5,Travel
3417,2024-10-21,181,Turbo
3418,2024-10-23,234,Travel
3419,2024-09-19,168,Restaurant
3420,2024-10-20,242,Travel
3421,2024-10-16,152,Travel
3422,2024-09-25,170,Travel
3423,2024-10-12,46,Travel
3424,2024-10-05,143,CPGs
3425,2024-10-24,156,Restaurant
3426,2024-09-30,238,Restaurant
3427,2024-10-23,32,Turbo
3428,2024-10-11,27,Turbo
3429,2024-10-24,176,CPGs
3430,2024-10-21,8,CPGs
3431,2024-09-08,2,Restaurant
3432,2024-10-23,149,Turbo
3433,2024-10-13,54,Turbo
3434,2024-09-23,129,Restaurant
3435,2024-10-01,207,Turbo
3436,2024-10-25,6,CPGs
3437,2024-10-27,224,Restaurant
3438,2024-10-11,154,CPGs
3439,2024-09-12,31,Restaurant
3440,2024-09-14,40,Travel
3441,2024-10-27,228,Restaurant
3442,2024-10-23,199,Travel
3443,2024-10-20,22,Restaurant
3444,2024-10-09,213,Turbo
3445,2024-10-26,198,Travel
3446,2024-09-29,19,CPGs
3447,2024-10-21,229,Restaurant
3448,2024-10-09,216,Restaurant
3449,2024-10-10,42,Turbo
3450,2024-09-16,231,Turbo
3451,2024-10-18,4,Travel
3452,2024-09-11,174,Turbo
3453,2024-10-16,183,Travel
3454,2024-10-14,152,CPGs
3455,2024-09-17,168,Travel
3456,2024-10-11,36,Turbo
3457,2024-10-23,34,CPGs
3458,2024-10-16,186,Restaurant
3459,2024-10-18,28,Travel
3460,2024-10-18,3,Turbo
3461,2024-09-18,104,Restaurant
3462,2024-10-24,218,Travel
3463,2024-10-21,122,CPGs
3464,2024-09-30,43,Travel
3465,2024-10-06,139,Restaurant
3466,2024-10-24,185,Travel
3467,2024-10-18,150,Turbo
3468,2024-09-25,17,Travel
3469,2024-09-15,240,CPGs
3470,2024-10-22,86,CPGs
3471,2024-10-10,167,Restaurant
3472,2024-10-12,248,CPGs
3473,2024-10-22,140,CPGs
3474,2024-09-23,129,CPGs
3475,2024-10-23,109,Restaurant
3476,2024-10-24,28,Travel
3477,2024-09-21,177,Travel
3478,2024-10-25,239,CPGs
3479,2024-10-21,139,Turbo
3480,2024-10-04,35,Travel
3481,2024-10-18,107,Travel
3482,2024-10-26,79,Turbo
3483,2024-10-17,112,Travel
3484,2024-10-20,187,CPGs
3485,2024-09-30,125,Restaurant
3486,2024-10-10,246,CPGs
3487,2024-10-09,152,CPGs
3488,2024-09-14,173,CPGs
3489,2024-09-15,237,Travel
3490,2024-10-16,151,CPGs
3491,2024-10-24,220,Restaurant
3492,2024-10-22,186,Turbo
3493,2024-10-25,219,Travel
3494,2024-10-22,108,Restaurant
3495,2024-10-24,226,Travel
3496,2024-09-06,146,Restaurant
3497,2024-10-27,214,Turbo
3498,2024-10-27,208,Turbo
3499,2024-10-12,204,Turbo
3500,2024-10-13,241,Turbo
3501,2024-09-23,230,Travel
3502,2024-10-07,66,Travel
3503,2024-09-30,112,CPGs
3504,2024-10-20,124,Travel
3505,2024-10-04,206,CPGs
3506,2024-10-27,145,CPGs
3507,2024-09-12,215,Restaurant
3508,2024-10-03,217,Travel
3509,2024-10-03,121,Restaurant
3510,2024-09-09,183,Travel
3511,2024-09-23,245,CPGs
3512,2024-10-26,100,CPGs
3513,2024-10-27,199,Restaurant
3514,2024-10-26,233,Travel
3515,2024-10-09,217,Travel
3516,2024-10-06,238,Restaurant
3517,2024-09-27,212,Travel
3518,2024-10-22,27,Turbo
3519,2024-10-16,232,Restaurant
3520,2024-10-16,28,Turbo
3521,2024-10-12,152,Restaurant
3522,2024-09-16,236,Restaurant
3523,2024-10-21,70,Restaurant
3524,2024-09-19,134,Turbo
3525,2024-10-13,241,Turbo
3526,2024-09-05,94,CPGs
3527,2024-09-16,95,Travel
3528,2024-10-05,154,Turbo
3529,2024-10-05,178,CPGs
3530,2024-10-22,136,CPGs
3531,2024-09-07,39,Travel
3532,2024-10-13,87,Travel
3533,2024-10-26,217,Travel
3534,2024-09-24,16,Travel
3535,2024-10-22,127,Travel
3536,2024-09-27,129,Restaurant
3537,2024-10-18,77,CPGs
3538,2024-09-08,19,Restaurant
3539,2024-10-22,133,CPGs
3540,2024-09-03,21,Turbo
3541,2024-09-30,35,Restaurant
3542,2024-10-27,188,Restaurant
3543,2024-10-23,8,CPGs
3544,2024-10-27,232,CPGs
3545,2024-10-10,102,Turbo
3546,2024-10-27,188,Travel
3547,2024-10-26,188,Travel
3548,2024-09-19,59,Turbo
3549,2024-10-16,98,CPGs
3550,2024-10-20,89,Turbo
3551,2024-09-20,84,CPGs
3552,2024-10-07,177,Turbo
3553,2024-10-03,121,CPGs
3554,2024-09-26,145,CPGs
3555,2024-09-22,203,Turbo
3556,2024-10-07,250,Turbo
3557,2024-10-05,178,CPGs
